# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, IMAGE_NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
97 0.6702372026088719 0.09293022509962219 -0.551790254720428 -0.4875177743401084 -1.025231975338883 -1.0607555782690583 0.9157398660533577 1 frame_00098.png

96 0.6516387704003064 0.09112802945872658 -0.565447623992726 -0.4973244209559059 -0.9785632337242711 -1.01136444631132 0.9378854857192022 1 frame_00096.png

95 0.6428698913481183 0.09078456108906877 -0.5711289034328546 -0.5022830297048755 -0.9516026383362525 -0.9880185995244181 0.9455343878783663 1 frame_00095.png

94 0.6188379100425028 0.09285934895293038 -0.5841568734500499 -0.5168921837359582 -0.8527453624931504 -0.936764264850569 0.9451759047449256 1 frame_00092.png

93 0.6346297259365735 0.0909550051456938 -0.5760956202759018 -0.5070366202707063 -0.9218566996255452 -0.9672599267925676 0.9528595670343064 1 frame_00094.png

92 0.6266540515291612 0.09181699149326557 -0.5803532496382402 -0.5119223040750885 -0.8884506267740954 -0.9503317473339749 0.9517642776024688 1 frame_00093.png

91 0.6105246567590584 0.09468853362651798 -0.5874111924369471 -0.5227253734885057 -0.8181058801108181 -0.929191998141352 0.9227211743636182 1 frame_00091.png

90 0.6025651880727961 0.09615811113928542 -0.5904606940702191 -0.5282281519788925 -0.7794447272705125 -0.9213317345497413 0.8975178471925486 1 frame_00090.png

89 0.5939644311782084 0.09776254561829796 -0.5935809390922981 -0.5341445571338186 -0.7403155594676929 -0.9105397552288077 0.8910957598795933 1 frame_00089.png

88 0.5848619007885753 0.09960587073906843 -0.5964175302866467 -0.5406490146916608 -0.7086184955569024 -0.9024470842105294 0.8716454351289862 1 frame_00088.png

87 0.5749081019548434 0.10118413120037907 -0.5995504701192699 -0.5475232229592334 -0.6789141456546514 -0.8957020362781969 0.8542605463959222 1 frame_00087.png

86 0.5639404204757191 0.10220540927120053 -0.6031669511008189 -0.5547205472750383 -0.6553884157576433 -0.889046009025745 0.8460980195422152 1 frame_00086.png

85 0.5519667178314047 0.10265017486723474 -0.6073934917978748 -0.5620220904268244 -0.6401442198268767 -0.8821802743781236 0.8416367984722605 1 frame_00085.png

84 0.5390736855909523 0.10248053901255968 -0.6120101258752758 -0.5695093558961184 -0.6324108813156447 -0.8753932063142346 0.8400351841431117 1 frame_00084.png

